Año;Mes;Hora;CMg
2027;2;21;83,13362382
2027;2;22;81,85019628
2027;2;23;81,85001283
2027;3;0;93,77234444
2027;3;1;94,68421604
2027;3;2;95,12400009
2027;3;3;95,14485291
2027;3;4;95,14510026
2027;3;5;95,14590345
2027;3;6;94,68354045
2027;3;7;29,58538857
2027;3;8;30,82576014
2027;3;9;6,067038261
2027;3;10;5,024235975
2027;3;11;5,024786134
2027;3;12;5,026432598
2027;3;13;5,025833906
2027;3;14;5,036618075
2027;3;15;5,04376936
2027;3;16;5,042829116
2027;3;17;5,044561094
2027;3;18;5,056937142
2027;3;19;91,63396556
2027;3;20;90,67110746
2027;3;21;90,67147734
2027;3;22;90,67137567
2027;3;23;92,03613072
2027;4;0;92,66356839
2027;4;1;93,23261338
2027;4;2;93,25874989
2027;4;3;93,25922642
2027;4;4;93,25885662
2027;4;5;93,25866932
2027;4;6;93,30513723
2027;4;7;44,71748414
2027;4;8;52,17582902
2027;4;9;25,67632623
2027;4;10;16,12328277
2027;4;11;16,09267118
2027;4;12;16,11188288
2027;4;13;16,1202736
2027;4;14;16,14072749
2027;4;15;16,16348936
2027;4;16;17,87885761
2027;4;17;50,48584768
2027;4;18;59,46540328
2027;4;19;90,31954274
2027;4;20;90,32959262
2027;4;21;90,32905814
2027;4;22;91,92408727
2027;4;23;92,62319373
2027;5;0;97,25322315
2027;5;1;97,64787586
2027;5;2;97,4907937
2027;5;3;97,20971075
2027;5;4;97,161853
2027;5;5;97,16207998
2027;5;6;97,41208208
2027;5;7;56,91029943
2027;5;8;55,16953076
2027;5;9;53,8005355
2027;5;10;50,29047072
2027;5;11;49,65387269
2027;5;12;49,67996988
2027;5;13;50,70804332
2027;5;14;51,21118831
2027;5;15;50,62884914
2027;5;16;50,82466609
2027;5;17;56,329733
2027;5;18;96,91983147
2027;5;19;95,1529341
2027;5;20;94,64373772
2027;5;21;94,72848528
2027;5;22;95,66256001
2027;5;23;96,85177875
2027;6;0;98,78499393
2027;6;1;99,20936623
2027;6;2;99,45138943
2027;6;3;99,49059618
2027;6;4;99,49026624
2027;6;5;99,49032665
2027;6;6;99,20853772
2027;6;7;99,66851357
2027;6;8;60,71266347
2027;6;9;61,5982204
2027;6;10;61,97389491
2027;6;11;61,88251524
2027;6;12;61,59308261
2027;6;13;61,14131048
2027;6;14;61,20385242
2027;6;15;61,38951222
2027;6;16;61,46456519
2027;6;17;60,75677377
2027;6;18;96,18055476
2027;6;19;95,74471644
2027;6;20;95,74472316
2027;6;21;95,98557618
2027;6;22;99,34859882
2027;6;23;99,24419066
2027;7;0;101,2967721
2027;7;1;100,9812032
2027;7;2;99,40251708
2027;7;3;98,96276689
2027;7;4;98,96303256
2027;7;5;98,96187316
2027;7;6;100,8962597
2027;7;7;101,3043318
