Hora;G solar;;Fact;0,907407407
7;-0,008115164;;;
8;0,550842109;;;
9;3,413426022;;;
10;5,475629719;;;
11;6,087229994;;;
12;6,137350061;;;
13;5,922985181;;;
14;5,92332383;;;
15;6,050655891;;;
16;6,212614824;;;
17;4,95394078;;;
18;0,296423506;;;
19;0,005672935;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,600665858;;;
9;4,577532305;;;
10;6,444081484;;;
11;6,41715888;;;
12;6,201185417;;;
13;5,621248832;;;
14;5,632085603;;;
15;4,652458418;;;
16;5,070351408;;;
17;4,567796143;;;
18;0,338585319;;;
19;0,002023144;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,582556597;;;
9;4,791897185;;;
10;6,396331961;;;
11;6,299393656;;;
12;6,061154014;;;
13;5,828248095;;;
14;5,835275064;;;
15;6,008578741;;;
16;6,083166205;;;
17;4,555181464;;;
18;0,258130759;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,545889366;;;
9;4,684630083;;;
10;6,226499437;;;
11;6,119316997;;;
12;6,003160355;;;
13;5,799378259;;;
14;5,795399132;;;
15;5,967009564;;;
16;6,061069351;;;
17;4,33362029;;;
18;0,23234263;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,147163915;;;
9;0,756622235;;;
10;0,913518363;;;
11;0,986073933;;;
12;2,898933376;;;
13;5,63047702;;;
14;5,771185721;;;
15;5,928742215;;;
16;5,983010734;;;
17;4,087930368;;;
18;0,222885854;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,510839184;;;
9;4,446390441;;;
10;6,251813457;;;
11;6,226668761;;;
12;5,937970403;;;
13;5,722081602;;;
14;5,747649609;;;
15;5,926540996;;;
16;6,034654721;;;
17;3,941295307;;;
18;0,208560997;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,522573375;;;
9;4,068119396;;;
10;2,603546699;;;
11;1,572783499;;;
12;1,472289379;;;
13;1,593525757;;;
14;2,007693607;;;
15;1,840654938;;;
16;1,900849815;;;
17;1,664980717;;;
18;0,323151386;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,490596434;;;
9;4,585659883;;;
10;6,357133327;;;
11;6,150388052;;;
12;5,894030683;;;
13;5,670945588;;;
14;5,693127104;;;
15;5,856271308;;;
16;6,021701393;;;
17;3,506893174;;;
18;0,276714129;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,429504136;;;
9;4,257000931;;;
10;5,778297352;;;
11;4,914826809;;;
12;5,430166077;;;
13;5,233664937;;;
14;5,201662597;;;
15;5,412556324;;;
16;5,667135785;;;
17;2,669498611;;;
18;0,291800946;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,441170598;;;
9;4,401519435;;;
10;6,273994973;;;
11;6,127867886;;;
12;5,823168358;;;
13;5,595342176;;;
14;5,607194894;;;
15;5,774318226;;;
16;5,952701639;;;
17;3,076131518;;;
18;0,174171181;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,326427817;;;
9;3,13463315;;;
10;4,626636424;;;
11;5,672300184;;;
12;5,72944722;;;
13;5,569943493;;;
14;5,593056295;;;
15;5,750612789;;;
16;5,923747141;;;
17;2,876582536;;;
18;0,182434219;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,378655974;;;
9;4,15498289;;;
10;6,060561378;;;
11;5,960998542;;;
12;5,738506083;;;
13;5,531760807;;;
14;5,557667464;;;
15;5,763142805;;;
16;5,887257701;;;
17;2,677626189;;;
18;0,178192639;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,308504813;;;
9;3,557013241;;;
10;5,270069715;;;
11;5,144430899;;;
12;5,486212503;;;
13;5,335175005;;;
14;5,462676391;;;
15;5,674586065;;;
16;5,752306034;;;
17;2,433460188;;;
18;0,185524392;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,181333609;;;
9;1,534431489;;;
10;1,780798709;;;
11;1,62976121;;;
12;1,802218265;;;
13;2,442942363;;;
14;2,464107932;;;
15;1,530621686;;;
16;1,318373363;;;
17;0,770269794;;;
18;0,267663731;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,078223425;;;
9;0,457798269;;;
10;0,476263111;;;
11;0,470717732;;;
12;1,127629257;;;
13;1,537902642;;;
14;2,307228736;;;
15;1,958674149;;;
16;2,941772488;;;
17;0,797023073;;;
18;0,250663547;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,253508199;;;
9;3,335875378;;;
10;5,455734084;;;
11;5,566557002;;;
12;5,396131843;;;
13;5,2099595;;;
14;5,263889369;;;
15;5,345842451;;;
16;4,896031784;;;
17;1,614775988;;;
18;0,216713974;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,196784475;;;
9;2,088122768;;;
10;3,692134232;;;
11;3,164603596;;;
12;3,014328057;;;
13;3,36720042;;;
14;3,472181641;;;
15;3,548377689;;;
16;3,290242412;;;
17;1,276550199;;;
18;0,24589706;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,264014787;;;
9;3,683414017;;;
10;5,906052726;;;
11;5,669675654;;;
12;5,341186026;;;
13;5,183968181;;;
14;5,315110045;;;
15;5,541835618;;;
16;5,561815915;;;
17;1,717132678;;;
18;0,168219423;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,189114073;;;
9;3,002475339;;;
10;5,530490873;;;
11;4,874188917;;;
12;4,161247898;;;
13;3,878052588;;;
14;3,503168034;;;
15;2,936523427;;;
16;1,965701118;;;
17;0,747063864;;;
18;0,199070356;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,218822065;;;
9;3,674270492;;;
10;5,875404982;;;
11;5,668321057;;;
12;5,113529168;;;
13;5,084659333;;;
14;5,136049334;;;
15;5,344657179;;;
16;5,436854397;;;
17;1,422507961;;;
18;0,109243682;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,338365197;;;
10;0,814074055;;;
11;0,589862952;;;
12;1,287894944;;;
13;1,390420959;;;
14;0,958897343;;;
15;0,765630301;;;
16;0,387621709;;;
17;0,272125433;;;
18;0,154046958;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,222310151;;;
10;0,492171152;;;
11;0,61816555;;;
12;0,499113459;;;
13;0,491146739;;;
14;0,548463099;;;
15;0,460338137;;;
16;0,34093893;;;
17;0,406924708;;;
18;0,183831147;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,399533691;;;
10;0,927064327;;;
11;1,087584001;;;
12;1,382886016;;;
13;1,346396576;;;
14;1,244039885;;;
15;0,801340849;;;
16;0,593571159;;;
17;0,419319265;;;
18;0,085140333;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,438715392;;;
10;1,354693479;;;
11;1,297546443;;;
12;3,315895081;;;
13;3,274749216;;;
14;3,605101413;;;
15;2,498396153;;;
16;2,827309092;;;
17;0,939848331;;;
18;0,179183188;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,412817202;;;
10;1,343094747;;;
11;0,932398051;;;
12;1,061254033;;;
13;1,335559805;;;
14;1,321929178;;;
15;2,542843847;;;
16;4,084120566;;;
17;0,925117095;;;
18;0,151718746;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,093411837;;;
9;2,5418279;;;
10;4,142537535;;;
11;3,447290932;;;
12;2,356248193;;;
13;2,718772055;;;
14;4,138473746;;;
15;4,888327517;;;
16;4,850060168;;;
17;0,8903209;;;
18;0,139755966;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,048914192;;;
9;0,641092094;;;
10;0,915465596;;;
11;1,128052568;;;
12;0,986751231;;;
13;1,472543366;;;
14;1,58658345;;;
15;1,531298985;;;
16;1,227784728;;;
17;0,451651788;;;
18;0,14719778;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,049571171;;;
9;1,860719897;;;
10;4,004368702;;;
11;4,651103822;;;
12;4,651188484;;;
13;4,501505582;;;
14;4,099275113;;;
15;4,138643071;;;
16;3,123627055;;;
17;0,686708128;;;
18;0,168549606;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,07368468;;;
9;2,555881838;;;
10;4,685984679;;;
11;4,618000872;;;
12;4,897979016;;;
13;4,808237004;;;
14;4,861235589;;;
15;5,029628854;;;
16;4,867415935;;;
17;0,743220197;;;
18;0,135421258;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,073189406;;;
9;2,972589556;;;
10;5,582558172;;;
11;5,469280048;;;
12;5,086521903;;;
13;4,828217301;;;
14;4,88062325;;;
15;5,00008172;;;
16;5,121656747;;;
17;0,616311446;;;
18;0,098838689;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,074932602;;;
9;2,967509819;;;
10;5,639281897;;;
11;5,464200312;;;
12;5,09126299;;;
13;4,828809937;;;
14;4,888581503;;;
15;5,142399004;;;
16;5,144007587;;;
17;0,547481017;;;
18;0,080306117;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,059843245;;;
9;2,744424724;;;
10;5,468348763;;;
11;5,392406703;;;
12;5,019638705;;;
13;4,743555026;;;
14;4,808744978;;;
15;5,053842264;;;
16;5,03657116;;;
17;0,501026826;;;
18;0,078452013;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,049246914;;;
9;2,783962007;;;
10;5,509833278;;;
11;5,395793194;;;
12;5,012188425;;;
13;4,717055734;;;
14;4,774795406;;;
15;5,031999397;;;
16;4,907461191;;;
17;0,497708065;;;
18;0,078646736;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,040795926;;;
9;2,599228923;;;
10;5,337545548;;;
11;5,245094344;;;
12;4,909493085;;;
13;4,619694118;;;
14;4,711214037;;;
15;4,946236513;;;
16;4,732125619;;;
17;0,472893552;;;
18;0,073473024;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,334843247;;;
10;1,111543425;;;
11;1,397024616;;;
12;1,563639974;;;
13;2,666366107;;;
14;3,021101039;;;
15;2,614976106;;;
16;0,66334134;;;
17;0,376302363;;;
18;0,113383667;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;1,153281926;;;
10;1,945805483;;;
11;2,045368319;;;
12;2,326955046;;;
13;3,216416908;;;
14;3,07655483;;;
15;3,084513083;;;
16;2,341516957;;;
17;0,330220686;;;
18;0,107245653;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,036000655;;;
9;1,693511904;;;
10;4,408631066;;;
11;5,033438656;;;
12;4,320920949;;;
13;4,427172104;;;
14;4,640267051;;;
15;4,901619494;;;
16;4,617323574;;;
17;0,409997948;;;
18;0,069352511;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,961098562;;;
10;1,859788612;;;
11;2,170160512;;;
12;2,960228864;;;
13;3,679265566;;;
14;3,723967247;;;
15;2,373688622;;;
16;1,430550877;;;
17;0,481571436;;;
18;0,070456508;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;0,035945624;;;
9;0,939932993;;;
10;0,676345466;;;
11;1,201031449;;;
12;2,46106009;;;
13;2,533954309;;;
14;1,376874995;;;
15;1,732879862;;;
16;3,552610802;;;
17;0,418548838;;;
18;0,064990711;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;2,1652501;;;
10;4,719680265;;;
11;5,292928529;;;
12;4,457227212;;;
13;2,378683696;;;
14;2,708612582;;;
15;3,332404225;;;
16;3,225137122;;;
17;0,426066848;;;
18;0,058174551;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;2,476807273;;;
10;5,58061094;;;
11;5,359388415;;;
12;4,930066018;;;
13;4,639335766;;;
14;4,723490067;;;
15;5,024803104;;;
16;4,621810675;;;
17;0,286848203;;;
18;0,042710987;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;2,372672674;;;
10;5,534808649;;;
11;5,299108875;;;
12;4,85683315;;;
13;4,561023161;;;
14;4,644754151;;;
15;4,928203448;;;
16;4,503368152;;;
17;0,262118352;;;
18;0,042556901;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;1,461198621;;;
10;1,589377305;;;
11;1,489983794;;;
12;2,095827035;;;
13;1,975775929;;;
14;2,279967483;;;
15;3,191356875;;;
16;1,368747416;;;
17;0,457451153;;;
18;0,056307748;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,363162778;;;
10;1,651180766;;;
11;3,119055292;;;
12;0,908692614;;;
13;1,220334448;;;
14;2,878106457;;;
15;1,922862007;;;
16;1,057952204;;;
17;0,433339338;;;
18;0,076555578;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;1,396770629;;;
10;3,968725885;;;
11;3,312847239;;;
12;2,967425157;;;
13;2,526588691;;;
14;1,221773707;;;
15;1,77673492;;;
16;0,993862862;;;
17;0,472614167;;;
18;0,058384514;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;1,701300833;;;
10;4,690048468;;;
11;4,661517282;;;
12;4,531137378;;;
13;4,102830928;;;
14;3,902858635;;;
15;3,057167169;;;
16;2,499158113;;;
17;0,474561399;;;
18;0,049134314;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;1,835998513;;;
10;4,99711854;;;
11;4,960121126;;;
12;4,612159175;;;
13;4,314825265;;;
14;4,391783273;;;
15;4,653220379;;;
16;3,981933199;;;
17;0,310943086;;;
18;0,040182125;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,201982738;;;
10;0,29565308;;;
11;0,362307689;;;
12;0,466611612;;;
13;0,617877699;;;
14;0,586755846;;;
15;0,365448659;;;
16;0,283647969;;;
17;0,213412146;;;
18;0,085462049;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,136826651;;;
10;0,204319417;;;
11;0,283749564;;;
12;0,86949398;;;
13;0,59157313;;;
14;0,394394691;;;
15;0,337569372;;;
16;1,634163649;;;
17;0,411657329;;;
18;0,065169348;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,269856484;;;
10;0,588550686;;;
11;2,886995996;;;
12;4,352669302;;;
13;3,219041439;;;
14;0,847735775;;;
15;0,44073882;;;
16;0,127319078;;;
17;0,330957248;;;
18;0,064083978;;;
19;-0,008115164;;;
20;-0,008115164;;;
21;-0,008115164;;;
22;-0,008115164;;;
23;-0,008115164;;;
0;-0,008115164;;;
1;-0,008115164;;;
2;-0,008115164;;;
3;-0,008115164;;;
4;-0,008115164;;;
5;-0,008115164;;;
6;-0,008115164;;;
7;-0,008115164;;;
8;-0,008115164;;;
9;0,251357777;;;
10;0,767806122;;;
11;1,305504697;;;
12;1,626544044;;;
13;1,89619339;;;
14;1,255215305;;;
15;0,624058045;;;
16;0,339042496;;;
