Hora;G solar
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,251160409
8;2,391282817
9;5,097122804
10;8,013306768
11;7,928734504
12;8,584429411
13;8,491447167
14;8,341579445
15;8,139645446
16;8,287339803
17;7,880920464
18;6,437049851
19;1,810899748
20;0,080262069
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,301261207
8;4,562002432
9;7,685506561
10;8,444672563
11;8,604367676
12;8,583862446
13;8,461398027
14;8,389204497
15;8,406780409
16;8,272882198
17;7,941207731
18;6,522756045
19;1,805230099
20;0,066806102
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,254477153
8;4,263873389
9;6,34822535
10;5,110540973
11;4,494439115
12;6,818995206
13;8,51611014
14;8,470374972
15;8,439191902
16;8,276472976
17;7,855407043
18;6,393015577
19;1,700625075
20;0,067263453
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,131738702
8;0,965649576
9;1,859280753
10;1,698640698
11;2,45714524
12;1,86239906
13;1,795119225
14;3,0958312
15;3,264125281
16;3,385266782
17;5,296221978
18;5,476989287
19;1,669347511
20;0,075456096
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,217029122
8;2,360194242
9;6,205822666
10;8,413772976
11;8,533497064
12;8,381644965
13;8,4327663
14;8,357643451
15;8,372384538
16;8,267968502
17;7,196877312
18;6,433459073
19;1,254329204
20;0,090435309
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,233981372
8;4,81401833
9;8,154103051
10;8,788253292
11;8,831815095
12;8,777764442
13;8,672214476
14;8,599359486
15;8,572050677
16;8,443160656
17;8,222044345
18;6,742832921
19;1,589216472
20;0,06183004
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,200672184
8;4,297040835
9;8,051482404
10;8,759621565
11;8,768126038
12;8,688656458
13;8,564585639
14;8,471508901
15;8,446278963
16;8,355375591
17;8,158638771
18;6,696247305
19;1,508329479
20;0,054463276
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,203384166
8;4,352225419
9;7,807593003
10;8,458846685
11;8,623549989
12;8,507794655
13;8,423222391
14;8,367092866
15;8,341673939
16;8,317388943
17;8,001022528
18;6,506030581
19;1,393330099
20;0,056204803
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,078717089
8;0,722072005
9;1,063734504
10;1,06411248
11;1,025936844
12;0,880047325
13;0,966689012
14;1,118730099
15;1,152747993
16;0,704259858
17;1,262077725
18;3,973776348
19;1,150102157
20;0,051317566
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,134866458
8;2,865737945
9;4,14528323
10;5,420954256
11;8,33213003
12;8,464988805
13;8,329295206
14;8,261731888
15;8,258424593
16;8,084082886
17;7,583830856
18;5,768692728
19;1,172402776
20;0,044895743
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,122516073
8;3,754360932
9;7,372352948
10;8,244439459
11;8,430120464
12;8,423505873
13;8,298679101
14;8,224973664
15;8,197381372
16;8,057435536
17;7,732470154
18;5,988108144
19;1,125250195
20;0,032051153
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,118415027
8;3,931442969
9;7,589122528
10;8,341579445
11;8,466878688
12;8,347816059
13;8,229320395
14;8,156465405
15;8,135487704
16;8,113376073
17;7,835185295
18;6,121533884
19;1,045686121
20;0,026522301
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,097805853
8;3,744817023
9;7,383597752
10;8,155331475
11;8,304065268
12;8,27382714
13;8,117533815
14;8,058191489
15;8,092492866
16;7,987509865
17;7,703743932
18;5,956830581
19;0,959885433
20;0,021259921
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,09187162
8;2,434466644
9;5,421521221
10;4,049277174
11;4,342492521
12;4,770173045
13;3,398495963
14;4,883282542
15;6,375723148
16;5,774456871
17;6,298143451
18;5,26484992
19;0,83054184
20;0,021810822
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,072042967
8;2,139644896
9;6,408229135
10;8,13312535
11;6,834492246
12;7,27766981
13;7,779433747
14;7,977398991
15;8,172434917
16;7,655079445
17;7,688341386
18;5,842870636
19;0,827584173
20;0,016208264
21;-0,009057582
22;-0,009057582
23;-0,009057582
0;-0,009057582
1;-0,009057582
2;-0,009057582
3;-0,009057582
4;-0,009057582
5;-0,009057582
6;-0,009057582
7;0,069301692
8;3,455570429
9;7,367911723
10;8,469524524
11;8,537560312
12;8,480107869
13;8,339595068
14;8,265039184
