Año;Mes;Hora;CMg
2027;7;17;53,297
2027;7;18;102,381
2027;7;19;100,386
2027;7;20;100,385
2027;7;21;100,287
2027;7;22;98,617
2027;7;23;97,928
2027;8;0;86,026
2027;8;1;84,658
2027;8;2;81,618
2027;8;3;81,578
2027;8;4;81,581
2027;8;5;81,581
2027;8;6;84,463
2027;8;7;33,647
2027;8;8;0,098
2027;8;9;6,308
2027;8;10;6,402
2027;8;11;4,805
2027;8;12;6,406
2027;8;13;6,406
2027;8;14;6,406
2027;8;15;6,406
2027;8;16;4,805
2027;8;17;28,242
2027;8;18;40,808
2027;8;19;87,668
2027;8;20;87,668
2027;8;21;87,685
2027;8;22;87,811
2027;8;23;87,515
2027;9;0;81,585
2027;9;1;80,841
2027;9;2;80,012
2027;9;3;79,837
2027;9;4;79,815
2027;9;5;79,814
2027;9;6;13,958
2027;9;7;5,599
2027;9;8;5,599
2027;9;9;3,212
2027;9;10;1,699
2027;9;11;1,701
2027;9;12;0,4
2027;9;13;0,4
2027;9;14;0,4
2027;9;15;1,7
2027;9;16;1,7
2027;9;17;2,8
2027;9;18;2,701
2027;9;19;84,793
2027;9;20;85,055
2027;9;21;84,975
2027;9;22;84,58
2027;9;23;84,185
2027;10;0;72,879
2027;10;1;71,218
2027;10;2;70,628
2027;10;3;70,678
2027;10;4;70,678
2027;10;5;70,679
2027;10;6;1,277
2027;10;7;1,277
2027;10;8;0,688
2027;10;9;0,701
2027;10;10;0
2027;10;11;0
2027;10;12;0
2027;10;13;0
2027;10;14;0
2027;10;15;0
2027;10;16;0
2027;10;17;0
2027;10;18;0
2027;10;19;83,924
2027;10;20;89,351
2027;10;21;89,309
2027;10;22;88,619
2027;10;23;82,998
2027;11;0;67,434
2027;11;1;66,164
2027;11;2;63,424
2027;11;3;63,424
2027;11;4;63,424
2027;11;5;63,374
2027;11;6;0,098
2027;11;7;0,098
2027;11;8;0
2027;11;9;0
2027;11;10;0
2027;11;11;0
2027;11;12;0
2027;11;13;0
2027;11;14;0
2027;11;15;0
2027;11;16;0
2027;11;17;0
2027;11;18;0
2027;11;19;70,243
2027;11;20;70,302
2027;11;21;70,111
2027;11;22;70,111
2027;11;23;67,754
2027;12;0;67,331
2027;12;1;66,122
2027;12;2;67,49
2027;12;3;67,49
2027;12;4;67,49
2027;12;5;67,49
2027;12;6;0,196
2027;12;7;0,196
2027;12;8;0,098
2027;12;9;0,1
2027;12;10;0
2027;12;11;0
2027;12;12;0
2027;12;13;0
2027;12;14;0
2027;12;15;0
2027;12;16;0
2027;12;17;0
2027;12;18;0
2027;12;19;0
2027;12;20;75,645
2027;12;21;75,86
2027;12;22;75,861
