Hora;G solar;;Fact;1,204081633
6;-0,013695476;;;
7;0,094151836;;;
8;3,271301547;;;
9;8,006558244;;;
10;9,863482269;;;
11;10,2177386;;;
12;10,33825879;;;
13;10,29443327;;;
14;10,25699896;;;
15;10,26978141;;;
16;10,12278329;;;
17;9,697310487;;;
18;8,512469152;;;
19;4,135851336;;;
20;0,115808951;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,069886191;;;
8;3,302618538;;;
9;8,165243167;;;
10;10,08169686;;;
11;10,35469336;;;
12;10,34921517;;;
13;10,34008486;;;
14;10,29352024;;;
15;10,35743246;;;
16;10,23873833;;;
17;9,859830142;;;
18;8,730044623;;;
19;4,275179984;;;
20;0,106286028;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,057096442;;;
8;3,44377325;;;
9;8,37049271;;;
10;10,11365298;;;
11;10,22412982;;;
12;10,29717236;;;
13;10,22869498;;;
14;10,14104393;;;
15;10,14652212;;;
16;10,06617532;;;
17;9,844308602;;;
18;8,887542604;;;
19;4,415878181;;;
20;0,091038398;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,053010625;;;
8;3,184746136;;;
9;8,097952725;;;
10;9,883568968;;;
11;10,20313009;;;
12;10,17573914;;;
13;10,13100058;;;
14;10,07439261;;;
15;10,09174021;;;
16;10,07074048;;;
17;9,657137088;;;
18;8,656180353;;;
19;4,055413237;;;
20;0,079461155;;;
21;-0,013695476;;;
22;-0,013695476;;;
23;-0,013695476;;;
0;-0,013695476;;;
1;-0,013695476;;;
2;-0,013695476;;;
3;-0,013695476;;;
4;-0,013695476;;;
5;-0,013695476;;;
6;-0,013695476;;;
7;0,059266719;;;
8;2,743751788;;;
9;7,244359319;;;
10;9,270924648;;;
11;9,576790291;;;
12;9,949307256;;;
13;9,991306719;;;
14;9,931046621;;;
15;9,942003003;;;
16;9,783135474;;;
17;9,19057785;;;
18;7,764057004;;;
