Año;Mes;Hora;CMg
2027;3;12;7,082692493
2027;3;13;6,983014153
2027;3;14;6,993710409
2027;3;15;7
2027;3;16;6,999331769
2027;3;17;7,198146443
2027;3;18;7,699277365
2027;3;19;100,4159985
2027;3;20;100,8357927
2027;3;21;100,8360315
2027;3;22;100,8359884
2027;3;23;98,66942792
2027;4;0;98,80461688
2027;4;1;100,1492156
2027;4;2;100,3831929
2027;4;3;100,3833011
2027;4;4;100,3832669
2027;4;5;100,3829315
2027;4;6;99,58888677
2027;4;7;50,68745169
2027;4;8;58,72147751
2027;4;9;24,69940573
2027;4;10;10,47882398
2027;4;11;10,46628148
2027;4;12;10,47556245
2027;4;13;10,47811526
2027;4;14;10,4862222
2027;4;15;10,49501691
2027;4;16;11,89431429
2027;4;17;53,92491301
2027;4;18;61,12463097
2027;4;19;101,1157144
2027;4;20;100,9193729
2027;4;21;100,9194648
2027;4;22;98,95027341
2027;4;23;98,55680523
2027;5;0;99,53823007
2027;5;1;100,5047974
2027;5;2;100,2076013
2027;5;3;99,61365992
2027;5;4;99,51443449
2027;5;5;99,51461724
2027;5;6;100,0096145
2027;5;7;48,61826037
2027;5;8;49,60830335
2027;5;9;36,32711725
2027;5;10;18,66214312
2027;5;11;18,256286
2027;5;12;18,26384618
2027;5;13;20,37724543
2027;5;14;21,38057983
2027;5;15;18,75887889
2027;5;16;18,87507942
2027;5;17;49,62459512
2027;5;18;99,99934903
2027;5;19;104,0880684
2027;5;20;105,3708849
2027;5;21;105,1733895
2027;5;22;102,9043619
2027;5;23;100,0437536
2027;6;0;99,1863252
2027;6;1;98,83622213
2027;6;2;96,56775419
2027;6;3;96,17480039
2027;6;4;96,17467518
2027;6;5;96,1738581
2027;6;6;98,83674042
2027;6;7;96,96190289
2027;6;8;51,48903867
2027;6;9;51,63957172
2027;6;10;52,77427815
2027;6;11;52,72023916
2027;6;12;52,74380272
2027;6;13;53,06073073
2027;6;14;53,10198981
2027;6;15;53,23668028
2027;6;16;53,29465414
2027;6;17;52,79241621
2027;6;18;104,2898345
2027;6;19;105,67305
2027;6;20;105,6730486
2027;6;21;105,0838538
2027;6;22;96,92505055
2027;6;23;97,41637324
2027;7;0;94,37192899
2027;7;1;93,94373677
2027;7;2;93,05269159
2027;7;3;92,85322351
2027;7;4;92,85428141
2027;7;5;92,85326884
2027;7;6;93,84408112
2027;7;7;96,02356052
2027;7;8;53,45631486
2027;7;9;6,139936013
2027;7;10;5,964368597
2027;7;11;10,54303572
2027;7;12;5,971513894
2027;7;13;5,978089193
2027;7;14;5,982591445
2027;7;15;5,983935914
2027;7;16;14,76793583
2027;7;17;54,07928417
